{'epoch': 0, 'iteration': 0, 'loss': '1.94551', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 1, 'loss': '1.96237', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 2, 'loss': '2.05686', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 3, 'loss': '1.90883', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 4, 'loss': '1.91946', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 5, 'loss': '1.97094', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 6, 'loss': '1.98352', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 7, 'loss': '1.91216', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 8, 'loss': '1.93025', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 9, 'loss': '1.91322', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 10, 'loss': '1.96339', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 11, 'loss': '1.92011', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 12, 'loss': '1.96919', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 13, 'loss': '1.65557', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 14, 'loss': '1.89950', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 15, 'loss': '2.01592', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 16, 'loss': '1.85573', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 17, 'loss': '2.08229', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 18, 'loss': '2.17705', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 19, 'loss': '1.67114', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 20, 'loss': '1.80775', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 21, 'loss': '1.82176', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 22, 'loss': '1.97877', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 23, 'loss': '2.09021', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 24, 'loss': '1.80837', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 25, 'loss': '1.82812', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 26, 'loss': '2.17936', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 27, 'loss': '1.89182', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 28, 'loss': '1.98825', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 29, 'loss': '1.74500', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 30, 'loss': '1.81299', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 31, 'loss': '1.76498', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 32, 'loss': '1.79268', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 33, 'loss': '2.01200', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 34, 'loss': '1.91984', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 35, 'loss': '1.83801', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 36, 'loss': '1.90984', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 37, 'loss': '1.87971', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 38, 'loss': '1.93264', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 39, 'loss': '1.99160', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 40, 'loss': '1.88643', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 41, 'loss': '1.68971', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 42, 'loss': '1.75960', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 43, 'loss': '2.35079', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 44, 'loss': '1.96574', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 45, 'loss': '2.14512', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 46, 'loss': '2.13858', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 47, 'loss': '1.61753', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 48, 'loss': '2.05790', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 49, 'loss': '1.97339', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 50, 'loss': '2.05788', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 51, 'loss': '1.77558', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 52, 'loss': '1.95928', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 53, 'loss': '2.17553', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 54, 'loss': '1.99235', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 55, 'loss': '1.80655', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 56, 'loss': '1.84965', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 57, 'loss': '1.73419', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 58, 'loss': '1.72302', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 59, 'loss': '1.98668', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 60, 'loss': '1.80446', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 61, 'loss': '1.92222', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 62, 'loss': '1.84027', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 63, 'loss': '1.85063', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 64, 'loss': '1.91713', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 65, 'loss': '1.90632', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 66, 'loss': '2.10925', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 67, 'loss': '1.89673', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 68, 'loss': '1.69231', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 69, 'loss': '1.98724', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 70, 'loss': '2.01863', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 71, 'loss': '1.76780', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 72, 'loss': '1.90042', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 73, 'loss': '1.82021', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 74, 'loss': '2.02431', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 75, 'loss': '2.00970', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 76, 'loss': '2.05628', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 77, 'loss': '1.82906', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 78, 'loss': '2.00862', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 79, 'loss': '1.91409', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 80, 'loss': '1.91383', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 81, 'loss': '1.95233', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 82, 'loss': '1.98852', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 83, 'loss': '1.88507', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 84, 'loss': '1.91130', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 85, 'loss': '1.87331', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 86, 'loss': '2.05706', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 87, 'loss': '1.64761', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 88, 'loss': '2.01313', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 89, 'loss': '1.75848', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 90, 'loss': '1.73900', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 91, 'loss': '1.85995', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 92, 'loss': '1.92802', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 93, 'loss': '1.76992', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 94, 'loss': '1.72637', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 95, 'loss': '1.83789', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 96, 'loss': '1.93428', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 97, 'loss': '1.83152', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 98, 'loss': '1.80691', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 99, 'loss': '2.01365', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 100, 'loss': '1.94699', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 101, 'loss': '2.14285', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 102, 'loss': '1.89842', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 103, 'loss': '1.75887', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 104, 'loss': '1.58736', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 105, 'loss': '1.78833', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 106, 'loss': '1.50680', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 107, 'loss': '1.88414', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 108, 'loss': '1.90147', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 109, 'loss': '2.10824', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 110, 'loss': '1.82279', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 111, 'loss': '1.89888', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 112, 'loss': '1.57314', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 113, 'loss': '2.00124', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 114, 'loss': '2.07303', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 115, 'loss': '1.90710', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 116, 'loss': '1.92325', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 117, 'loss': '1.97883', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 118, 'loss': '1.97674', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 119, 'loss': '1.74727', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 120, 'loss': '1.82021', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 121, 'loss': '1.96071', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 122, 'loss': '1.98841', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 123, 'loss': '1.85364', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 124, 'loss': '1.91048', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 125, 'loss': '1.86247', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 126, 'loss': '1.91538', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 127, 'loss': '2.04507', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 128, 'loss': '1.86176', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 129, 'loss': '1.82013', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 130, 'loss': '1.97925', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 131, 'loss': '1.84233', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 132, 'loss': '2.03813', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 133, 'loss': '1.95050', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 134, 'loss': '1.95687', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 135, 'loss': '1.83223', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 136, 'loss': '1.64025', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 137, 'loss': '1.85487', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 138, 'loss': '1.92145', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 139, 'loss': '1.82076', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 140, 'loss': '1.91154', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 141, 'loss': '1.85726', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 142, 'loss': '2.01159', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 143, 'loss': '1.93307', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 144, 'loss': '1.91787', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 145, 'loss': '1.71182', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 146, 'loss': '1.71074', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 147, 'loss': '1.84812', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 148, 'loss': '2.10413', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 149, 'loss': '1.80795', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 150, 'loss': '1.81828', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 151, 'loss': '1.95559', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 152, 'loss': '1.92912', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 153, 'loss': '2.00234', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 154, 'loss': '1.78082', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 155, 'loss': '1.86635', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 156, 'loss': '1.79449', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 157, 'loss': '1.79209', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 158, 'loss': '1.96781', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 159, 'loss': '1.82290', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 160, 'loss': '2.21894', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 161, 'loss': '1.79541', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 162, 'loss': '1.79697', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 163, 'loss': '1.53811', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 164, 'loss': '1.83939', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 165, 'loss': '1.87791', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 166, 'loss': '2.03980', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 167, 'loss': '2.08124', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 168, 'loss': '1.81669', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 169, 'loss': '1.97101', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 170, 'loss': '1.91700', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 171, 'loss': '1.84158', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 172, 'loss': '1.75160', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 173, 'loss': '1.82219', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 174, 'loss': '1.79858', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 175, 'loss': '1.90288', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 176, 'loss': '1.97931', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 177, 'loss': '1.88344', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 178, 'loss': '1.94698', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 179, 'loss': '1.96295', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 180, 'loss': '1.67248', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 181, 'loss': '1.72196', 'batch_size': 8, 'lr': 0.00025}
{'epoch': 0, 'iteration': 182, 'loss': '1.96123', 'batch_size': 8, 'lr': 0.00025}
